Date,INR,Oil,DXY,Nifty,INR_return,Oil_return,DXY_return,Nifty_return
2020-03-04,73.34200286865234,51.130001068115234,97.33999633789062,11251.0,0.007099292029872695,-0.014076350436652674,0.001955685116084238,-0.004626950146523701
2020-03-05,74.0425033569336,49.9900016784668,96.81999969482422,11269.0,0.009551150239730521,-0.022296095557082674,-0.0053420655704709,0.0015998577904186018
2020-03-06,73.8551025390625,45.27000045776367,95.9499969482422,10989.4501953125,-0.0025309897609444576,-0.09441890502548766,-0.008985775142783092,-0.024806975302821943
2020-03-09,73.99530029296875,34.36000061035156,94.9000015258789,10451.4501953125,0.001898281216685005,-0.24099844791455216,-0.010943152222607,-0.048956043335951605
2020-03-11,74.20500183105469,35.790000915527344,96.51000213623048,10458.400390625,0.0028339845538252195,0.04161816879435576,0.016965232713010314,0.0006649981756232659
2020-03-12,74.76000213623047,33.220001220703125,97.47000122070312,9590.150390625,0.007479284299990674,-0.07180775716910459,0.009947146028631781,-0.08301938801064712
2020-03-13,75.30000305175781,33.849998474121094,98.75,9955.2001953125,0.007223126004508806,0.018964395853945604,0.013132233130874305,0.03806507612689369
2020-03-16,73.90399932861328,30.049999237060547,98.08999633789062,9197.400390625,-0.018539225319618935,-0.11225995297948721,-0.006683581388449378,-0.07612100106679087
2020-03-17,75.15499877929688,28.729999542236328,99.58000183105467,8967.0498046875,0.016927357951510125,-0.0439267796451811,0.01519018808025474,-0.02504518409052825
2020-03-18,74.01239776611328,24.8799991607666,101.16000366210938,8468.7998046875,-0.01520326035183639,-0.1340062806408957,0.01586665798355069,-0.05556454027271507
2020-03-19,74.98200225830078,28.46999931335449,102.76000213623048,8263.4501953125,0.013100568573005233,0.144292615501731,0.015816512615651535,-0.024247781753128472
2020-03-20,75.15969848632812,26.979999542236328,102.81999969482422,8745.4501953125,0.0023698517334227454,-0.05233578528466076,0.0005838610095998398,0.058329146858465686
2020-03-23,75.62210083007812,27.030000686645508,102.48999786376952,7610.25,0.006152264485655312,0.0018532670592119604,-0.0032095101345473998,-0.12980466070471242
2020-03-24,76.50599670410156,27.149999618530277,101.73999786376952,7801.0498046875,0.011688327411182975,0.0044394720250249264,-0.007317787253707464,0.02507142402516349
2020-03-25,77.26000213623047,27.38999938964844,101.0500030517578,8317.849609375,0.009855507602170466,0.008839770699457405,-0.006781942466085211,0.06624746894667499
2020-03-26,75.84549713134766,26.34000015258789,99.41999816894533,8641.4501953125,-0.018308373877451545,-0.03833513181666515,-0.016130676235384,0.038904356430389475
2020-03-27,74.72560119628906,24.93000030517578,98.37000274658205,8660.25,-0.014765490074106546,-0.05353074560531379,-0.010561209431718344,0.0021755381634551707
2020-03-30,75.46499633789062,22.76000022888184,99.18000030517578,8281.099609375,0.009894803517997985,-0.08704372441758146,0.008234192700801612,-0.04378053643081892
2020-03-31,75.4000015258789,22.739999771118164,99.0500030517578,8597.75,-0.0008612577375702868,-0.0008787547259465622,-0.0013107204377695858,0.03823772271336057
2020-04-01,75.32499694824219,24.739999771118164,99.66999816894533,8253.7998046875,-0.0009947556514435796,0.08795074846659312,0.006259415427413595,-0.04000467509668226
2020-04-03,77.13999938964844,34.11000061035156,100.58000183105467,8083.7998046875,0.02409561918274461,0.37873892182376134,0.009130166337184553,-0.020596574186770744
2020-04-07,75.96489715576172,31.8700008392334,99.9800033569336,8792.2001953125,-0.015233371055022427,-0.06566988364222948,-0.005965385396680567,0.08763210467115035
2020-04-08,76.66000366210938,32.84000015258789,100.12000274658205,8748.75,0.009150364607515726,0.03043612449988964,0.0014002739042591195,-0.004941902407507137
2020-04-09,75.95899963378906,31.479999542236328,99.5199966430664,9111.900390625,-0.009144325526125652,-0.041412929477236626,-0.00599286942724464,0.04150883161880259
2020-04-13,76.16649627685547,31.739999771118164,99.3499984741211,8993.849609375,0.002731692677191422,0.008259219589028088,-0.0017081810156708288,-0.01295567073707915
2020-04-15,75.93099975585938,27.690000534057617,99.45999908447266,8925.2998046875,-0.0030918649604163573,-0.12759922073930974,0.00110720293951716,-0.007621853562688519
2020-04-16,77.2125015258789,27.81999969482422,100.02999877929688,8992.7998046875,0.016877188159512446,0.004694805282026149,0.005730944098844226,0.007562771164790316
2020-04-17,77.56999969482422,28.07999992370605,99.77999877929688,9266.75,0.004630055520549181,0.009345802722284136,-0.0024992502554318508,0.03046328187687486
2020-04-20,76.55999755859375,25.56999969482422,99.95999908447266,9261.849609375,-0.01302052520567254,-0.08938747278139447,0.0018039718117648373,-0.0005288143766692954
2020-04-21,77.20999908447266,19.32999992370605,100.26000213623048,8981.4501953125,0.008490093346482208,-0.2440359736250307,0.0030012310374702977,-0.030274667144095657
2020-04-22,76.96939849853516,20.3700008392334,100.38999938964844,9187.2998046875,-0.003116184286885759,0.05380242729602425,0.0012966013429893675,0.02291941778872575
2020-04-23,76.4000015258789,21.32999992370605,100.43000030517578,9313.900390625,-0.007397705890440198,0.04712808271581692,0.00039845518249359557,0.01377995587701486
2020-04-24,76.42250061035156,21.440000534057617,100.37999725341795,9154.400390625,0.0002944906285771154,0.005157084423113911,-0.0004978895908183123,-0.017124941572334906
2020-04-27,76.27149963378906,19.989999771118164,100.04000091552734,9282.2998046875,-0.0019758706579413587,-0.0676306309151492,-0.0033870925203580704,0.013971358975458648
2020-04-28,76.1863021850586,20.459999084472656,99.87000274658205,9380.900390625,-0.0011170286298228804,0.023511721797693674,-0.001699301953114185,0.010622430648890235
2020-04-29,76.46499633789062,22.540000915527344,99.56999969482422,9553.349609375,0.003658061158488435,0.1016618731245802,-0.003003935551289416,0.018383013524196468
2020-04-30,75.25849914550781,25.270000457763672,99.0199966430664,9859.900390625,-0.015778424771661914,0.12111798719385525,-0.005523782800477384,0.03208830345213909
2020-05-04,75.60050201416016,27.200000762939453,99.4800033569336,9293.5,0.004544375353421559,0.07637515909038406,0.004645594116967633,-0.05744483901313502
2020-05-05,75.8499984741211,30.96999931335449,99.70999908447266,9205.599609375,0.0033001958097342854,0.1386028839951996,0.0023119794911328206,-0.009458265521601117
2020-05-06,76.16999816894531,29.71999931335449,100.08999633789062,9270.900390625,0.004218849060799945,-0.040361641191932196,0.0038110245402374066,0.007093593467121684
2020-05-07,76.15129852294922,29.459999084472656,99.88999938964844,9199.0498046875,-0.0002454988374112066,-0.008748325534617463,-0.001998171201515686,-0.007750119504051356
2020-05-08,76.08000183105469,30.96999931335449,99.7300033569336,9251.5,-0.0009362505075740657,0.05125594962009683,-0.0016017222313791102,0.0057016970693835045
2020-05-11,75.5250015258789,29.6299991607666,100.23999786376952,9239.2001953125,-0.007294956517065132,-0.043267684284709396,0.005113752027167351,-0.0013294930214019507
2020-05-12,76.30999755859375,29.979999542236328,99.93000030517578,9196.5498046875,0.010393856562132875,0.01181236555460874,-0.003092553523544872,-0.004616242718351149
2020-05-13,75.68000030517578,29.190000534057617,100.23999786376952,9383.5498046875,-0.008255762987467441,-0.026350867919985976,0.00310214707942591,0.02033371253039773
2020-05-14,75.42620086669922,31.1299991607666,100.47000122070312,9142.75,-0.0033535866471079423,0.06646106855823719,0.002294526754142545,-0.025661909373274727
2020-05-15,75.48500061035156,32.5,100.4000015258789,9136.849609375,0.0007795665561396437,0.04400902268446005,-0.0006967223447170712,-0.0006453627874545287
2020-05-18,75.81999969482422,34.810001373291016,99.66999816894533,8823.25,0.004437955643689984,0.07107696533203134,-0.007270949659750947,-0.034322509703259896
2020-05-19,75.60009765625,34.650001525878906,99.37000274658205,8879.099609375,-0.002900317059606028,-0.004596375785692275,-0.0030098869055337207,0.00632982284022332
2020-05-20,76.0,35.75,99.12000274658205,9066.5498046875,0.005289706708691444,0.03174598631112735,-0.0025158497845427785,0.021111396826158035
2020-05-21,75.77999877929688,36.060001373291016,99.37000274658205,9106.25,-0.00289475290398844,0.00867136708506333,0.0025221952489162813,0.004378754451001221
2020-05-22,75.625,35.130001068115234,99.86000061035156,9039.25,-0.0020453784876441894,-0.025790356898450217,0.004931044079963698,-0.0073575840768702605
2020-05-26,76.11000061035156,36.16999816894531,98.91000366210938,9029.0498046875,0.006413231211260362,0.029604243359218074,-0.00951328802759599,-0.0011284338094974533
2020-05-27,75.81999969482422,34.7400016784668,99.05999755859376,9314.9501953125,-0.0038102866009950276,-0.03953543165247586,0.0015164684150330565,0.03166450477176164
2020-05-28,76.12999725341797,35.290000915527344,98.37999725341795,9490.099609375,0.004088598784509179,0.0158318713439054,-0.00686452979946417,0.018803043536468778
2020-05-29,75.95999908447266,35.33000183105469,98.33999633789062,9580.2998046875,-0.002232998490456106,0.0011334914845453348,-0.00040659602199710765,0.009504662651105722
2020-06-01,75.51319885253906,38.31999969482422,97.83000183105467,9826.150390625,-0.0058820463048810945,0.08463056067948904,-0.005186033412932445,0.025662097319460564
2020-06-02,75.7300033569336,39.56999969482422,97.66999816894533,9979.099609375,0.0028710809194814058,0.03262004201343549,-0.0016355275387366364,0.015565527970742954
2020-06-03,75.06580352783203,39.790000915527344,97.27999877929688,10061.5498046875,-0.008770629864771395,0.005559798392717807,-0.0039930316060193816,0.008262288035990828
2020-06-04,75.54499816894531,39.9900016784668,96.68000030517578,10029.099609375,0.006383660982668404,0.005026407598332172,-0.006167747549856939,-0.003225168681009971
2020-06-05,75.49089813232422,42.29999923706055,96.94000244140624,10142.150390625,-0.0007161299613788197,0.05776437763536291,0.002689306324056062,0.011272276241460544
2020-06-08,75.5177001953125,40.79999923706055,96.62000274658205,10167.4501953125,0.0003550370130886993,-0.03546099354738985,-0.003301007703374159,0.002494520758722585
2020-06-09,75.625,41.18000030517578,96.31999969482422,10046.650390625,0.0014208563609590108,0.009313751843653462,-0.0031049787127898076,-0.011881032349997822
2020-06-10,75.50980377197266,41.72999954223633,95.95999908447266,10116.150390625,-0.0015232559077995589,0.013355979431389553,-0.0037375478767874837,0.006917728526201428
2020-06-11,75.875,38.54999923706055,96.7300033569336,9902.0,0.00483640811900643,-0.07620417781114985,0.008024221340218185,-0.021169158460066062
2020-06-12,76.38999938964844,38.72999954223633,97.31999969482422,9972.900390625,0.006787471362747155,0.004669268709160734,0.0060994140123571405,0.00716020911179549
2020-06-15,75.95680236816406,39.720001220703125,96.68000030517578,9813.7001953125,-0.005670860386773002,0.025561623810172573,-0.0065762370700303,-0.015963279394844432
2020-06-16,75.97799682617188,40.959999084472656,96.95999908447266,9914.0,0.0002790330470348046,0.031218474966290044,0.0028961396194977507,0.010220386061458031
2020-06-17,76.65499877929688,40.709999084472656,97.16000366210938,9881.150390625,0.008910500163276103,-0.006103515761424205,0.002062753501704151,-0.0033134566648174157
2020-06-18,76.55000305175781,41.5099983215332,97.41999816894533,10091.650390625,-0.00136971794678864,0.019651173054574533,0.0026759417150716835,0.021303187551898528
2020-06-19,76.40039825439453,42.18999862670898,97.62000274658205,10244.400390625,-0.0019543408412685537,0.016381602810690232,0.0020530135639078573,0.015136275444292302
2020-06-22,76.2520980834961,43.08000183105469,97.04000091552734,10311.2001953125,-0.001941091594897637,0.021095122856493287,-0.005941424039501042,0.006520616350433883
2020-06-23,75.78980255126953,42.630001068115234,96.69000244140624,10471.0,-0.006062725404884617,-0.010445699717103185,-0.003606744340674317,0.015497691991291696
2020-06-24,75.60780334472656,40.310001373291016,97.1500015258789,10305.2998046875,-0.0024013679996045534,-0.054421760185210166,0.004757462745452079,-0.015824677233549855
2020-06-25,75.97000122070312,41.04999923706055,97.43000030517578,10288.900390625,0.004790482727360157,0.018357673990550882,0.002882128408637108,-0.001591357298992957
2020-06-26,75.53980255126953,41.02000045776367,97.5,10383.0,-0.00566274401107103,-0.000730786354553481,0.000718461404136006,0.00914574014738645
2020-06-29,75.61979675292969,41.709999084472656,97.54000091552734,10312.400390625,0.0010589675768064577,0.01682102922986184,0.00041026580028047377,-0.006799538608783573
2020-06-30,75.69999694824219,41.150001525878906,97.38999938964844,10302.099609375,0.0010605714211919803,-0.013425978683423656,-0.0015378462627738676,-0.0009988732845714887
2020-07-01,75.75,42.02999877929688,97.1999969482422,10430.0498046875,0.0006605423219765427,0.021385108646096995,-0.0019509440660950839,0.012419817334717198
2020-07-02,75.45490264892578,43.13999938964844,97.31999969482422,10551.7001953125,-0.0038956746016398647,0.02640972264073249,0.0012345961970134933,0.011663452514898642
2020-07-06,74.6792984008789,43.09999847412109,96.79000091552734,10763.650390625,-0.010279043784014674,-0.0009272349581198602,-0.005445938974094178,0.020086828794345202
2020-07-07,74.60759735107422,43.08000183105469,96.87999725341795,10799.650390625,-0.0009601194888012587,-0.000463959252305024,0.0009298102803940722,0.003344590235981215
2020-07-08,75.125,43.290000915527344,96.43000030517578,10705.75,0.0069349860777727645,0.004874630351600295,-0.004644890183729822,-0.00869476207364206
2020-07-09,74.93990325927734,42.34999847412109,96.6999969482422,10813.4501953125,-0.00246385012609196,-0.021714077651338037,0.002799923698143303,0.010060032721901813
2020-07-10,75.33999633789062,43.2400016784668,96.6500015258789,10768.0498046875,0.005338852349849432,0.02101542470868245,-0.0005170157594736047,-0.004198511095439339
2020-07-13,75.15850067138672,42.720001220703125,96.45999908447266,10802.7001953125,-0.002409021440483272,-0.012025912062409327,-0.0019658814113455714,0.003217889149241815
2020-07-14,75.44999694824219,42.900001525878906,96.26000213623048,10607.349609375,0.0038784205944975003,0.00421349016929673,-0.0020733666819447993,-0.01808349601540049
2020-07-15,75.57499694824219,43.790000915527344,96.08000183105467,10618.2001953125,0.0016567263758240358,0.020745905780715557,-0.0018699387199375694,0.0010229309240368245
2020-07-16,75.1249008178711,43.369998931884766,96.3499984741211,10739.9501953125,-0.005955622210336853,-0.00959127597308751,0.002810123209002091,0.011466161662100571
2020-07-17,75.17449951171875,43.13999938964844,95.94000244140624,10901.7001953125,0.0006602164303404212,-0.005303194556162127,-0.004255278040559363,0.01506059125586967
2020-07-20,74.89730072021484,43.27999877929688,95.83000183105467,11022.2001953125,-0.003687404549473472,0.003245233927426483,-0.0011465562596659762,0.011053321760931656
2020-07-21,74.98999786376953,44.31999969482422,95.12000274658205,11162.25,0.0012376566667064992,0.024029596692706656,-0.0074089436596728175,0.012706156865764484
2020-07-22,74.7699966430664,44.290000915527344,94.97000122070312,11132.599609375,-0.0029337408583847147,-0.0006768677685793367,-0.0015769714208120345,-0.0026563094918139463
2020-07-23,74.81999969482422,43.310001373291016,94.69000244140624,11215.4501953125,0.0006687582453228647,-0.022126880153049533,-0.0029482865715269035,0.007442159858846331
2020-07-24,74.80729675292969,43.34000015258789,94.44000244140624,11194.150390625,-0.0001697800313598119,0.0006926524669974565,-0.002640194250229322,-0.0018991484351116306
2020-07-27,74.75980377197266,43.40999984741211,93.66999816894533,11131.7998046875,-0.0006348709687222787,0.0016151290857815415,-0.008153369891520712,-0.005569925698846956
2020-07-28,75.0,43.220001220703125,93.76000213623048,11300.5498046875,0.0032129060793146813,-0.004376840068574972,0.0009608622722807603,0.0151592736988444
2020-07-29,75.08999633789062,43.75,93.26000213623048,11202.849609375,0.0011999511718749911,0.012262812686895552,-0.0053327643836176275,-0.008645614328603224
2020-07-30,74.8311996459961,42.93999862670898,93.0199966430664,11102.150390625,-0.0034464869425482325,-0.01851431710379481,-0.0025735094109635703,-0.008988714680747911
2020-07-31,74.98999786376953,43.29999923706055,93.48999786376952,11073.4501953125,0.002122085687850328,0.008383805818932721,0.005052690149050187,-0.002585102372305803
2020-08-03,74.91780090332031,44.150001525878906,93.5,10891.599609375,-0.0009627545340162857,0.01963053819388616,0.00010698616385740323,-0.016422215545293994
2020-08-04,75.33000183105469,44.43000030517578,93.37999725341795,11095.25,0.005502042542149699,0.006341987986857811,-0.0012834518351021451,0.018697932161379383
2020-08-05,75.25,45.16999816894531,92.83000183105467,11101.650390625,-0.001062018174831758,0.01665536481401575,-0.005889863338405132,0.0005768586219327965
2020-08-06,74.8822021484375,45.09000015258789,92.79000091552734,11200.150390625,-0.00488767909053156,-0.001771043161396868,-0.0004309050386547275,0.008872554668374333
2020-08-07,74.8998031616211,44.400001525878906,93.44000244140624,11214.0498046875,0.00023504935323215292,-0.015302697369127927,0.007005081576307193,0.0012410024488720417
2020-08-10,75.0248031616211,44.9900016784668,93.58000183105467,11270.150390625,0.0016688962416933073,0.013288291268278574,0.001498281100069887,0.005002705259437024
2020-08-11,75.0999984741211,44.5,93.62999725341795,11322.5,0.0010022727062410919,-0.010891346081041031,0.0005342532740439943,0.004644978776729314
2020-08-12,74.9000015258789,45.43000030517578,93.44000244140624,11308.400390625,-0.002663075263724557,0.0208988832623771,-0.0020292087748062793,-0.0012452735151247118
2020-08-13,74.77210235595703,44.959999084472656,93.33999633789062,11300.4501953125,-0.0017075990295899457,-0.01034561341725504,-0.0010702707716464532,-0.0007030344733010008
2020-08-14,75.02999877929688,44.79999923706055,93.0999984741211,11178.400390625,0.003449099533300748,-0.0035587155398179027,-0.002571222125408501,-0.010800437378868932
2020-08-17,74.90280151367188,45.369998931884766,92.8499984741211,11247.099609375,-0.0016952854550771335,0.012723207690429783,-0.0026852846841828315,0.0061457110453491115
2020-08-18,75.0,45.459999084472656,92.2699966430664,11385.349609375,0.0012976615609014974,0.0019836930726626623,-0.006246654179712707,0.012292057935075373
2020-08-19,74.79499816894531,45.369998931884766,92.88999938964844,11408.400390625,-0.0027333577473958037,-0.001979765824910218,0.006719440437181534,0.002024600213507588
2020-08-20,74.966796875,44.900001525878906,92.79000091552734,11312.2001953125,0.002296927739293908,-0.010359211308589189,-0.0010765257269690354,-0.008432399987605033
2020-08-21,74.9999008178711,44.34999847412109,93.25,11371.599609375,0.0004415813967120208,-0.012249510758720494,0.004957420842051974,0.005250916093857194
2020-08-24,74.92179870605469,45.130001068115234,93.3000030517578,11466.4501953125,-0.0010413628680132625,0.017587432262242242,0.0005362257561158934,0.008341006471886514
2020-08-25,74.4000015258789,45.86000061035156,93.0199966430664,11472.25,-0.006964557567857965,0.01617548249410694,-0.0030011404022790567,0.0005058064691958464
2020-08-26,74.45249938964844,45.63999938964844,93.01000213623048,11549.599609375,0.0007056164340435434,-0.0047972354508313275,-0.00010744471292845059,0.0067423225064831005
2020-08-27,74.24009704589844,45.09000015258789,93.01000213623048,11559.25,-0.0028528571302676164,-0.012050816047672663,0.0,0.0008355606212675504
2020-08-28,73.77449798583984,45.04999923706055,92.37000274658205,11647.599609375,-0.006271530865197272,-0.0008871349610107826,-0.006880973819472058,0.007643195654994939
2020-08-31,73.12830352783203,45.27999877929688,92.13999938964844,11387.5,-0.00875904920602566,0.00510542832700267,-0.002490022194376551,-0.022330747801946216
2020-09-01,73.66999816894531,45.58000183105469,92.33999633789062,11470.25,0.0074074553214149574,0.006625509272208063,0.0021705768348925236,0.007266739846322645
2020-09-02,73.2699966430664,44.43000030517578,92.8499984741211,11535.0,-0.005429639416599352,-0.02523039665819815,0.005523090280015408,0.005645038251127943
2020-09-03,73.24849700927734,44.06999969482422,92.73999786376952,11527.4501953125,-0.00029343025486672225,-0.008102647037560917,-0.0011847131088777996,-0.0006545127600779965
2020-09-04,73.4478988647461,42.65999984741211,92.72000122070312,11333.849609375,0.002722265488170894,-0.03199455087760539,-0.00021562048228385144,-0.016794744948559814
2020-09-08,73.6500015258789,39.77999877929688,93.4800033569336,11317.349609375,0.0027516465992443173,-0.06751057380254388,0.008196744243147869,-0.0014558160350347515
2020-09-09,73.78679656982422,40.790000915527344,93.26000213623048,11278.0,0.001857366478088096,0.02538969751693676,-0.0023534575610045794,-0.003476927967516641
2020-09-10,73.55000305175781,40.060001373291016,93.33999633789062,11449.25,-0.003209158400613421,-0.017896531646275138,0.0008577546625325727,0.015184429863450921
2020-09-11,73.52729797363281,39.83000183105469,93.33000183105467,11464.4501953125,-0.0003087026129560133,-0.0057413762943521185,-0.00010707635770379476,0.0013276149365679668
2020-09-14,73.47859954833984,39.61000061035156,93.06999969482422,11440.0498046875,-0.0006623176239990425,-0.005523505161669218,-0.0027858366134086987,-0.0021283524468515003
2020-09-15,73.61499786376953,40.52999877929688,93.0500030517578,11521.7998046875,0.0018562998787143847,0.023226411380182777,-0.00021485594855474854,0.007145947910690342
2020-09-16,73.80000305175781,42.220001220703125,93.20999908447266,11604.5498046875,0.0025131453284918948,0.041697569511635724,0.0017194629496772862,0.0071820376506051
2020-09-17,73.55069732666016,43.29999923706055,92.97000122070312,11516.099609375,-0.0033781262166454606,0.0255802459765877,-0.002574808133535389,-0.007622027291120936
2020-09-18,73.58360290527344,43.150001525878906,92.93000030517578,11504.9501953125,0.0004473863581080373,-0.0034641504347477925,-0.0004302561579232478,-0.0009681588767627147
2020-09-21,73.53479766845703,41.43999862670898,93.54000091552734,11250.5498046875,-0.000663262396640607,-0.0396292662503005,0.0065640870369994,-0.02211225483867385
2020-09-22,73.57980346679688,41.720001220703125,93.98999786376952,11153.650390625,0.0006120340269752944,0.00675681957705665,0.0048107434663011706,-0.00861286032635733
2020-09-23,73.50299835205078,41.77000045776367,94.38999938964844,11131.849609375,-0.001043834192636206,0.0011984476413613443,0.004255788221835033,-0.0019545871070447696
2020-09-24,73.77839660644531,41.93999862670898,94.3499984741211,10805.5498046875,0.003746762180713681,0.004069862750353703,-0.0004237834069922286,-0.029312272096516434
2020-09-25,73.68240356445312,41.91999816894531,94.58000183105467,11050.25,-0.0013010995956477256,-0.0004768826518494196,0.00243776746850366,0.022645788482354545
2020-09-28,73.69930267333984,42.43000030517578,94.26000213623048,11227.5498046875,0.00022935067355578376,0.012166082025458769,-0.003383375857782256,0.016044868187371275
2020-09-29,73.9749984741211,41.02999877929688,93.88999938964844,11222.400390625,0.0037408196655974724,-0.03299555776124097,-0.0039253420135435535,-0.0004586409458945395
