Date,INR,Oil
2020-06-26,75.53980255126953,41.02000045776367
2020-06-29,75.61979675292969,41.709999084472656
2020-06-30,75.69999694824219,41.150001525878906
2020-07-01,75.75,42.02999877929688
2020-07-02,75.45490264892578,43.13999938964844
2020-07-06,74.6792984008789,43.09999847412109
2020-07-07,74.60759735107422,43.08000183105469
2020-07-08,75.125,43.290000915527344
2020-07-09,74.93990325927734,42.34999847412109
2020-07-10,75.33999633789062,43.2400016784668
2020-07-13,75.15850067138672,42.720001220703125
2020-07-14,75.44999694824219,42.900001525878906
2020-07-15,75.57499694824219,43.790000915527344
2020-07-16,75.1249008178711,43.369998931884766
2020-07-17,75.17449951171875,43.13999938964844
2020-07-20,74.89730072021484,43.27999877929688
2020-07-21,74.98999786376953,44.31999969482422
2020-07-22,74.7699966430664,44.290000915527344
2020-07-23,74.81999969482422,43.310001373291016
2020-07-24,74.80729675292969,43.34000015258789
2020-07-27,74.75980377197266,43.40999984741211
2020-07-28,75.0,43.220001220703125
2020-07-29,75.08999633789062,43.75
2020-07-30,74.8311996459961,42.93999862670898
2020-07-31,74.98999786376953,43.29999923706055
2020-08-03,74.91780090332031,44.150001525878906
2020-08-04,75.33000183105469,44.43000030517578
2020-08-05,75.25,45.16999816894531
2020-08-06,74.8822021484375,45.09000015258789
2020-08-07,74.8998031616211,44.400001525878906
2020-08-10,75.0248031616211,44.9900016784668
2020-08-11,75.0999984741211,44.5
2020-08-12,74.9000015258789,45.43000030517578
2020-08-13,74.77210235595703,44.959999084472656
2020-08-14,75.02999877929688,44.79999923706055
2020-08-17,74.90280151367188,45.369998931884766
2020-08-18,75.0,45.459999084472656
2020-08-19,74.79499816894531,45.369998931884766
2020-08-20,74.966796875,44.900001525878906
2020-08-21,74.9999008178711,44.34999847412109
2020-08-24,74.92179870605469,45.130001068115234
2020-08-25,74.4000015258789,45.86000061035156
2020-08-26,74.45249938964844,45.63999938964844
2020-08-27,74.24009704589844,45.09000015258789
2020-08-28,73.77449798583984,45.04999923706055
2020-08-31,73.12830352783203,45.27999877929688
2020-09-01,73.66999816894531,45.58000183105469
2020-09-02,73.2699966430664,44.43000030517578
2020-09-03,73.24849700927734,44.06999969482422
2020-09-04,73.4478988647461,42.65999984741211
2020-09-08,73.6500015258789,39.77999877929688
2020-09-09,73.78679656982422,40.790000915527344
2020-09-10,73.55000305175781,40.060001373291016
2020-09-11,73.52729797363281,39.83000183105469
2020-09-14,73.47859954833984,39.61000061035156
2020-09-15,73.61499786376953,40.52999877929688
2020-09-16,73.80000305175781,42.220001220703125
2020-09-17,73.55069732666016,43.29999923706055
2020-09-18,73.58360290527344,43.150001525878906
2020-09-21,73.53479766845703,41.43999862670898
2020-09-22,73.57980346679688,41.720001220703125
2020-09-23,73.50299835205078,41.77000045776367
2020-09-24,73.77839660644531,41.93999862670898
2020-09-25,73.68240356445312,41.91999816894531
2020-09-28,73.69930267333984,42.43000030517578
2020-09-29,73.9749984741211,41.02999877929688
2020-09-30,73.84500122070312,40.95000076293945
2020-10-01,73.70500183105469,40.93000030517578
2020-10-02,73.21700286865234,39.27000045776367
2020-10-05,73.32240295410156,41.290000915527344
2020-10-06,73.1082992553711,42.650001525878906
2020-10-07,73.81500244140625,41.9900016784668
2020-10-08,73.5425033569336,43.34000015258789
2020-10-09,73.28050231933594,42.84999847412109
2020-10-12,73.01480102539062,41.720001220703125
2020-10-13,73.35079956054688,42.45000076293945
2020-10-14,73.62000274658203,43.31999969482422
2020-10-15,73.29620361328125,43.15999984741211
2020-10-16,73.37100219726562,42.93000030517578
2020-10-19,73.44380187988281,42.619998931884766
2020-10-20,73.57499694824219,43.15999984741211
2020-10-21,73.64749908447266,41.72999954223633
2020-10-22,73.6812973022461,42.459999084472656
2020-10-23,73.72000122070312,41.77000045776367
2020-10-26,73.8228988647461,40.459999084472656
2020-10-27,73.94850158691406,41.20000076293945
2020-10-28,73.80500030517578,39.119998931884766
2020-10-29,74.44000244140625,37.650001525878906
2020-10-30,74.26399993896484,37.459999084472656
2020-11-02,74.55049896240234,38.970001220703125
2020-11-03,74.45680236816406,39.709999084472656
2020-11-04,74.65560150146484,41.22999954223633
2020-11-05,74.37999725341797,40.93000030517578
2020-11-06,74.12000274658203,39.45000076293945
2020-11-09,73.97979736328125,42.400001525878906
2020-11-10,73.95320129394531,43.61000061035156
2020-11-11,74.28160095214844,43.79999923706055
2020-11-12,74.56999969482422,43.52999877929688
2020-11-13,74.86499786376953,42.77999877929688
2020-11-16,74.48770141601562,43.81999969482422
2020-11-17,74.41809844970703,43.75
2020-11-18,74.47969818115234,44.34000015258789
2020-11-19,74.41999816894531,44.20000076293945
2020-11-20,74.09960174560547,44.959999084472656
2020-11-23,74.16239929199219,46.060001373291016
2020-11-24,74.24490356445312,47.86000061035156
2020-11-25,73.96080017089844,48.61000061035156
2020-11-27,74.04879760742188,48.18000030517578
2020-11-30,73.94090270996094,47.59000015258789
2020-12-01,74.02519989013672,47.41999816894531
2020-12-02,73.65499877929688,48.25
2020-12-03,73.66259765625,48.709999084472656
2020-12-04,73.86489868164062,49.25
2020-12-07,73.79029846191406,48.790000915527344
2020-12-08,74.0199966430664,48.84000015258789
2020-12-09,73.72640228271484,48.86000061035156
2020-12-10,73.93499755859375,50.25
2020-12-11,73.72669982910156,49.970001220703125
2020-12-14,73.73799896240234,50.290000915527344
2020-12-15,73.86000061035156,50.7599983215332
2020-12-16,73.75980377197266,51.08000183105469
2020-12-17,73.6166000366211,51.5
2020-12-18,73.52980041503906,52.2599983215332
2020-12-21,73.60359954833984,50.90999984741211
2020-12-22,73.935302734375,50.08000183105469
2020-12-23,74.2699966430664,51.20000076293945
2020-12-24,73.83979797363281,51.290000915527344
2020-12-28,73.68900299072266,50.86000061035156
2020-12-29,73.5448989868164,51.09000015258789
2020-12-30,73.45359802246094,51.34000015258789
2020-12-31,73.13400268554688,51.79999923706055
2021-01-04,73.09200286865234,51.09000015258789
2021-01-05,73.31999969482422,53.59999847412109
2021-01-06,73.37480163574219,54.29999923706055
2021-01-07,73.36000061035156,54.380001068115234
2021-01-08,73.44599914550781,55.9900016784668
2021-01-11,73.37339782714844,55.65999984741211
2021-01-12,73.51349639892578,56.58000183105469
2021-01-13,73.16500091552734,56.060001373291016
2021-01-14,73.1698989868164,56.41999816894531
2021-01-15,73.08760070800781,55.09999847412109
2021-01-19,73.1886978149414,55.900001525878906
2021-01-20,73.19190216064453,56.08000183105469
2021-01-21,72.91089630126953,56.09999847412109
2021-01-22,72.95490264892578,55.40999984741211
2021-01-25,72.99590301513672,55.880001068115234
2021-01-26,72.97000122070312,55.90999984741211
2021-01-27,72.91999816894531,55.810001373291016
2021-01-28,73.03710174560547,55.52999877929688
2021-01-29,72.93879699707031,55.880001068115234
2021-02-01,72.90660095214844,56.34999847412109
2021-02-02,73.11979675292969,57.459999084472656
2021-02-03,72.91629791259766,58.459999084472656
2021-02-04,72.85800170898438,58.84000015258789
2021-02-05,72.9457015991211,59.34000015258789
2021-02-08,72.78479766845703,60.560001373291016
2021-02-09,72.92990112304688,61.09000015258789
2021-02-10,72.85489654541016,61.470001220703125
2021-02-11,72.80729675292969,61.13999938964844
2021-02-12,72.70950317382812,62.43000030517578
2021-02-16,72.63870239257812,63.34999847412109
2021-02-17,72.93499755859375,64.33999633789062
2021-02-18,72.79730224609375,63.93000030517578
2021-02-19,72.60540008544922,62.90999984741211
2021-02-22,72.5530014038086,65.23999786376953
2021-02-23,72.44400024414062,65.37000274658203
2021-02-24,72.37699890136719,67.04000091552734
2021-02-25,72.4000015258789,66.87999725341797
2021-02-26,73.1509017944336,66.12999725341797
2021-03-01,73.59590148925781,63.68999862670898
2021-03-02,73.30940246582031,62.70000076293945
2021-03-03,73.27749633789062,64.06999969482422
2021-03-04,72.88069915771484,66.73999786376953
2021-03-05,73.13179779052734,69.36000061035156
2021-03-08,73.1333999633789,68.23999786376953
2021-03-09,73.33000183105469,67.5199966430664
2021-03-10,72.7759017944336,67.9000015258789
2021-03-11,72.70600128173828,69.62999725341797
2021-03-12,72.63899993896484,69.22000122070312
2021-03-15,72.68299865722656,68.87999725341797
2021-03-16,72.51529693603516,68.38999938964844
2021-03-17,72.5156021118164,68.0
2021-03-18,72.29560089111328,63.27999877929688
2021-03-19,72.6688003540039,64.52999877929688
2021-03-22,72.40499877929688,64.62000274658203
2021-03-23,72.38050079345703,60.790000915527344
2021-03-24,72.61219787597656,64.41000366210938
2021-03-25,72.64559936523438,61.95000076293945
2021-03-26,72.61280059814453,64.56999969482422
2021-03-29,72.44719696044922,64.9800033569336
2021-03-30,72.74189758300781,64.13999938964844
2021-03-31,73.44529724121094,63.540000915527344
2021-04-01,73.20349884033203,64.86000061035156
2021-04-05,73.3759994506836,62.150001525878906
2021-04-06,73.27950286865234,62.7400016784668
2021-04-07,73.48999786376953,63.15999984741211
2021-04-08,74.40149688720703,63.20000076293945
2021-04-09,74.54450225830078,62.95000076293945
2021-04-12,74.72949981689453,63.27999877929688
2021-04-13,74.99099731445312,63.66999816894531
2021-04-14,75.18150329589844,66.58000183105469
2021-04-15,75.0261001586914,66.94000244140625
2021-04-16,74.72740173339844,66.7699966430664
2021-04-19,74.56320190429688,67.05000305175781
2021-04-20,74.8781967163086,66.56999969482422
2021-04-21,75.44920349121094,65.31999969482422
2021-04-22,75.42949676513672,65.4000015258789
2021-04-23,75.0916976928711,66.11000061035156
2021-04-26,74.86810302734375,65.6500015258789
2021-04-27,74.81490325927734,66.41999816894531
2021-04-28,74.57499694824219,67.2699966430664
2021-04-29,74.31179809570312,68.55999755859375
2021-04-30,74.10579681396484,67.25
2021-05-03,74.09480285644531,67.55999755859375
2021-05-04,73.8375015258789,68.87999725341797
2021-05-05,73.77890014648438,68.95999908447266
2021-05-06,73.79940032958984,68.08999633789062
2021-05-07,73.61519622802734,68.27999877929688
2021-05-10,73.29029846191406,68.31999969482422
2021-05-11,73.5,68.55000305175781
2021-05-12,73.3750991821289,69.31999969482422
2021-05-13,73.68160247802734,67.05000305175781
2021-05-14,73.44490051269531,68.70999908447266
2021-05-17,73.27890014648438,69.45999908447266
2021-05-18,73.26969909667969,68.70999908447266
2021-05-19,73.1281967163086,66.66000366210938
2021-05-20,73.222900390625,65.11000061035156
2021-05-21,73.02189636230469,66.44000244140625
2021-05-24,72.90979766845703,68.45999908447266
2021-05-25,72.83660125732422,68.6500015258789
2021-05-26,72.80490112304688,68.87000274658203
2021-05-27,72.67250061035156,69.45999908447266
2021-05-28,72.68299865722656,69.62999725341797
2021-06-01,72.48719787597656,70.25
2021-06-02,72.8550033569336,71.3499984741211
2021-06-03,72.96510314941406,71.30999755859375
2021-06-04,73.04419708251953,71.88999938964844
2021-06-07,72.90969848632812,71.48999786376953
2021-06-08,72.80940246582031,72.22000122070312
2021-06-09,72.97530364990234,72.22000122070312
2021-06-10,72.98529815673828,72.5199966430664
2021-06-11,73.01229858398438,72.69000244140625
2021-06-14,73.23159790039062,72.86000061035156
2021-06-15,73.18080139160156,73.98999786376953
2021-06-16,73.3447036743164,74.38999938964844
2021-06-17,73.8240966796875,73.08000183105469
2021-06-18,74.25389862060547,73.51000213623047
2021-06-21,74.1438980102539,74.9000015258789
2021-06-22,74.13520050048828,74.80999755859375
2021-06-23,74.33219909667969,75.19000244140625
2021-06-24,74.24690246582031,75.55999755859375
2021-06-25,74.19029998779297,76.18000030517578
2021-06-28,74.21299743652344,74.68000030517578
2021-06-29,74.285400390625,74.76000213623047
2021-06-30,74.28759765625,75.12999725341797
2021-07-01,74.37100219726562,75.83999633789062
2021-07-02,74.54499816894531,76.16999816894531
2021-07-06,74.31780242919922,74.52999877929688
2021-07-07,74.76290130615234,73.43000030517578
2021-07-08,74.8218994140625,74.12000274658203
2021-07-09,74.72139739990234,75.55000305175781
2021-07-12,74.4905014038086,75.16000366210938
2021-07-13,74.54170227050781,76.48999786376953
2021-07-14,74.65910339355469,74.76000213623047
2021-07-15,74.46910095214844,73.47000122070312
2021-07-16,74.53700256347656,73.58999633789062
2021-07-19,74.63179779052734,68.62000274658203
2021-07-20,74.99340057373047,69.3499984741211
2021-07-21,74.5270004272461,72.2300033569336
2021-07-22,74.44020080566406,73.79000091552734
2021-07-23,74.4520034790039,74.0999984741211
2021-07-26,74.44889831542969,74.5
2021-07-27,74.28949737548828,74.4800033569336
2021-07-28,74.5022964477539,74.73999786376953
2021-07-29,74.38999938964844,76.05000305175781
2021-07-30,74.25199890136719,76.33000183105469
2021-08-02,74.37909698486328,72.88999938964844
2021-08-03,74.33200073242188,72.41000366210938
2021-08-04,74.21440124511719,70.37999725341797
2021-08-05,74.18399810791016,71.29000091552734
2021-08-06,74.08200073242188,70.69999694824219
2021-08-09,74.49140167236328,69.04000091552734
2021-08-10,74.46620178222656,70.62999725341797
2021-08-11,74.43550109863281,71.44000244140625
2021-08-12,74.10299682617188,71.30999755859375
2021-08-13,74.26010131835938,70.58999633789062
2021-08-16,74.216796875,69.51000213623047
2021-08-17,74.13500213623047,69.02999877929688
2021-08-18,74.364501953125,68.2300033569336
2021-08-19,74.2697982788086,66.44999694824219
2021-08-20,74.4292984008789,65.18000030517578
2021-08-23,74.30149841308594,68.75
2021-08-24,74.10590362548828,71.05000305175781
2021-08-25,74.1447982788086,72.25
2021-08-26,74.0999984741211,71.06999969482422
2021-08-27,74.15599822998047,72.69999694824219
2021-08-30,73.49659729003906,73.41000366210938
2021-08-31,73.41120147705078,72.98999786376953
2021-09-01,72.99669647216797,71.58999633789062
2021-09-02,72.98509979248047,73.02999877929688
2021-09-03,73.0542984008789,72.61000061035156
2021-09-07,73.11000061035156,71.69000244140625
2021-09-08,73.3904037475586,72.5999984741211
2021-09-09,73.78900146484375,71.44999694824219
2021-09-10,73.53800201416016,72.91999816894531
2021-09-13,73.52429962158203,73.51000213623047
2021-09-14,73.54080200195312,73.5999984741211
2021-09-15,73.65080261230469,75.45999908447266
2021-09-16,73.43800354003906,75.66999816894531
2021-09-17,73.56490325927734,75.33999633789062
2021-09-20,73.69609832763672,73.91999816894531
2021-09-21,73.65899658203125,74.36000061035156
2021-09-22,73.7927017211914,76.19000244140625
2021-09-23,73.8749008178711,77.25
2021-09-24,73.83999633789062,78.08999633789062
2021-09-27,73.81289672851562,79.52999877929688
2021-09-28,73.82530212402344,79.08999633789062
2021-09-29,74.16329956054688,78.63999938964844
2021-09-30,74.3219985961914,78.5199966430664
2021-10-01,74.25440216064453,79.27999877929688
2021-10-04,74.152099609375,81.26000213623047
2021-10-05,74.57279968261719,82.55999755859375
2021-10-06,74.56320190429688,81.08000183105469
2021-10-07,74.76000213623047,81.94999694824219
2021-10-08,74.83000183105469,82.38999938964844
2021-10-11,75.30580139160156,83.6500015258789
2021-10-12,75.40260314941406,83.41999816894531
2021-10-13,75.48390197753906,83.18000030517578
2021-10-14,75.3062973022461,84.0
2021-10-15,74.99500274658203,84.86000061035156
2021-10-18,75.00589752197266,84.33000183105469
2021-10-19,75.2354965209961,85.08000183105469
2021-10-20,75.12010192871094,85.81999969482422
2021-10-21,74.80919647216797,84.61000061035156
2021-10-22,74.86540222167969,85.52999877929688
2021-10-25,74.99369812011719,85.98999786376953
2021-10-26,75.08989715576172,86.4000015258789
2021-10-27,74.88890075683594,84.58000183105469
2021-10-28,75.05000305175781,84.31999969482422
2021-10-29,74.79720306396484,84.37999725341797
2021-11-01,74.92829895019531,84.70999908447266
2021-11-02,74.82990264892578,84.72000122070312
2021-11-03,74.71199798583984,81.98999786376953
2021-11-04,74.43550109863281,80.54000091552734
2021-11-05,74.47810363769531,82.73999786376953
2021-11-08,74.19110107421875,83.43000030517578
2021-11-09,73.91850280761719,84.77999877929688
2021-11-10,74.17479705810547,82.63999938964844
2021-11-11,74.40489959716797,82.87000274658203
2021-11-12,74.32209777832031,82.16999816894531
2021-11-15,74.33999633789062,82.05000305175781
2021-11-16,74.43509674072266,82.43000030517578
2021-11-17,74.45860290527344,80.27999877929688
2021-11-18,74.25980377197266,81.23999786376953
2021-11-19,74.17440032958984,78.88999938964844
2021-11-22,74.30259704589844,79.69999694824219
2021-11-23,74.42980194091797,82.30999755859375
2021-11-24,74.4469985961914,82.25
2021-11-26,74.50579833984375,72.72000122070312
2021-11-29,74.98159790039062,73.44000244140625
2021-11-30,75.05490112304688,70.56999969482422
2021-12-01,75.0509033203125,68.87000274658203
2021-12-02,75.01789855957031,69.66999816894531
2021-12-03,74.9834976196289,69.87999725341797
2021-12-06,75.23400115966797,73.08000183105469
2021-12-07,75.39129638671875,75.44000244140625
2021-12-08,75.40859985351562,75.81999969482422
2021-12-09,75.38330078125,74.41999816894531
2021-12-10,75.59919738769531,75.1500015258789
2021-12-13,75.70999908447266,74.38999938964844
2021-12-14,75.82689666748047,73.69999694824219
2021-12-15,76.04720306396484,73.87999725341797
2021-12-16,76.2114028930664,75.0199966430664
2021-12-17,76.1675033569336,73.5199966430664
2021-12-20,76.00599670410156,71.5199966430664
2021-12-21,75.75869750976562,73.9800033569336
2021-12-22,75.6864013671875,75.29000091552734
2021-12-23,75.45850372314453,76.8499984741211
2021-12-27,75.31500244140625,78.5999984741211
2021-12-28,74.98030090332031,78.94000244140625
2021-12-29,74.74500274658203,79.2300033569336
2021-12-30,74.57029724121094,79.31999969482422
2021-12-31,74.43119812011719,77.77999877929688
2022-01-03,74.51380157470703,78.9800033569336
2022-01-04,74.4032974243164,80.0
2022-01-05,74.53489685058594,80.80000305175781
2022-01-06,74.43009948730469,81.98999786376953
2022-01-07,74.41929626464844,81.75
2022-01-10,74.2699966430664,80.87000274658203
2022-01-11,74.05699920654297,83.72000122070312
2022-01-12,73.81529998779297,84.66999816894531
2022-01-13,73.79910278320312,84.47000122070312
2022-01-14,73.97229766845703,86.05999755859375
2022-01-18,74.25509643554688,87.51000213623047
2022-01-19,74.61969757080078,88.44000244140625
2022-01-20,74.44920349121094,88.37999725341797
2022-01-21,74.45220184326172,87.88999938964844
2022-01-24,74.41320037841797,86.2699966430664
2022-01-25,74.6447982788086,88.19999694824219
2022-01-26,74.77999877929688,89.95999908447266
2022-01-27,74.8949966430664,89.33999633789062
2022-01-28,75.20929718017578,90.02999877929688
2022-01-31,75.03900146484375,91.20999908447266
2022-02-01,74.55580139160156,89.16000366210938
2022-02-02,74.74549865722656,89.47000122070312
2022-02-03,74.82240295410156,91.11000061035156
2022-02-04,74.6438980102539,93.2699966430664
2022-02-07,74.64219665527344,92.69000244140624
2022-02-08,74.6583023071289,90.77999877929688
2022-02-09,74.69519805908203,91.5500030517578
2022-02-10,74.80889892578125,91.41000366210938
2022-02-11,75.53839874267578,94.44000244140624
2022-02-14,75.34100341796875,96.4800033569336
2022-02-15,75.6854019165039,93.27999877929688
2022-02-16,75.17479705810547,94.80999755859376
2022-02-17,75.04199981689453,92.97000122070312
2022-02-18,75.06300354003906,93.54000091552734
2022-02-22,74.51699829101562,96.83999633789062
2022-02-23,74.62300109863281,96.83999633789062
2022-02-24,74.63300323486328,99.08000183105467
2022-02-25,75.4083023071289,97.93000030517578
2022-02-28,75.06800079345703,100.98999786376952
2022-03-01,75.28479766845703,104.97000122070312
2022-03-02,75.80120086669922,112.93000030517578
2022-03-03,75.63099670410156,110.45999908447266
2022-03-04,75.8917007446289,118.11000061035156
2022-03-07,76.41799926757812,123.20999908447266
2022-03-08,77.08080291748047,127.9800033569336
2022-03-09,76.91449737548828,111.13999938964844
2022-03-10,76.13490295410156,109.33000183105467
2022-03-11,76.310302734375,112.66999816894533
2022-03-14,76.75370025634766,106.9000015258789
2022-03-15,76.49009704589844,99.91000366210938
2022-03-16,76.26589965820312,98.0199966430664
2022-03-17,76.02420043945312,106.63999938964844
2022-03-18,75.98159790039062,107.93000030517578
2022-03-21,75.94640350341797,115.62000274658205
2022-03-22,76.30709838867188,115.4800033569336
2022-03-23,76.10189819335938,121.5999984741211
2022-03-24,76.55239868164062,119.02999877929688
2022-03-25,76.32350158691406,120.6500015258789
2022-03-28,76.27850341796875,112.4800033569336
2022-03-29,76.03410339355469,110.2300033569336
2022-03-30,75.66670227050781,113.4499969482422
2022-03-31,75.82779693603516,107.91000366210938
2022-04-01,75.9092025756836,104.38999938964844
2022-04-04,75.99479675292969,107.52999877929688
2022-04-05,75.47799682617188,106.63999938964844
2022-04-06,75.45069885253906,101.06999969482422
2022-04-07,75.94509887695312,100.58000183105467
2022-04-08,75.91320037841797,102.77999877929688
2022-04-11,75.91729736328125,98.4800033569336
2022-04-12,75.83699798583984,104.63999938964844
2022-04-13,76.1498031616211,108.77999877929688
2022-04-14,76.12169647216797,111.6999969482422
2022-04-18,76.3313980102539,113.16000366210938
2022-04-19,76.28019714355469,107.25
2022-04-20,76.44539642333984,106.8000030517578
2022-04-21,76.27619934082031,108.33000183105467
2022-04-22,76.28520202636719,106.6500015258789
2022-04-25,76.4635009765625,102.31999969482422
2022-04-26,76.52780151367188,104.98999786376952
2022-04-27,76.79409790039062,105.31999969482422
2022-04-28,76.47219848632812,107.58999633789062
2022-04-29,76.58899688720703,109.33999633789062
2022-05-02,76.52310180664062,107.58000183105467
2022-05-03,76.52410125732422,104.97000122070312
2022-05-04,76.46730041503906,110.13999938964844
2022-05-05,76.00160217285156,110.9000015258789
2022-05-06,76.54180145263672,112.38999938964844
2022-05-09,76.9574966430664,105.94000244140624
2022-05-10,77.3655014038086,102.45999908447266
2022-05-11,77.27140045166016,107.51000213623048
2022-05-12,77.41840362548828,107.4499969482422
2022-05-13,77.44380187988281,111.5500030517578
2022-05-16,77.48629760742188,114.23999786376952
2022-05-17,77.8053970336914,111.93000030517578
2022-05-18,77.37239837646484,109.11000061035156
2022-05-19,77.81999969482422,112.04000091552734
2022-05-20,77.42109680175781,112.5500030517578
2022-05-23,77.81839752197266,113.41999816894533
2022-05-24,77.52680206298828,113.55999755859376
2022-05-25,77.47879791259766,114.02999877929688
2022-05-26,77.49729919433594,117.4000015258789
2022-05-27,77.63020324707031,119.43000030517578
2022-05-31,77.5208969116211,122.83999633789062
2022-06-01,77.5989990234375,116.29000091552734
2022-06-02,77.58409881591797,117.61000061035156
2022-06-03,77.3604965209961,119.72000122070312
2022-06-06,77.69419860839844,119.51000213623048
2022-06-07,77.82099914550781,120.56999969482422
2022-06-08,77.67060089111328,123.58000183105467
