Date,INR,Oil,INR_return,Oil_return
2020-02-11,71.27999877929688,54.0099983215332,-0.003293050328152858,0.013891455930364671
2020-02-12,71.27529907226562,55.790000915527344,-6.593304028812419e-05,0.03295690889300529
2020-02-13,71.29620361328125,56.34000015258789,0.0002932929259886752,0.009858383725307895
2020-02-14,71.26850128173828,57.31999969482422,-0.00038855268778725804,0.017394383024177396
2020-02-18,71.34919738769531,57.75,0.0011322829090796294,0.007501749955777015
2020-02-19,71.57499694824219,59.119998931884766,0.003164710589804276,0.023722925227441793
2020-02-20,71.82749938964844,59.310001373291016,0.0035278023356235533,0.003213843789563686
2020-02-21,72.11000061035156,58.5,0.003933051033429669,-0.013657078983912885
2020-02-24,71.88680267333984,56.29999923706055,-0.0030952424784708166,-0.03760685064853764
2020-02-25,72.04669952392578,54.95000076293945,0.0022242865816766155,-0.02397865883508632
2020-02-26,71.87000274658203,53.43000030517578,-0.0024525311847917175,-0.02766151841054787
2020-02-27,71.66339874267578,52.18000030517578,-0.002874690357738685,-0.023395096254171466
2020-02-28,71.93000030517578,50.52000045776367,0.0037201914391096214,-0.03181295204491308
2020-03-02,72.1500015258789,51.900001525878906,0.003058546083271718,0.027315935384223833
2020-03-03,72.82499694824219,51.86000061035156,0.009355445711545451,-0.000770730527000052
2020-03-04,73.34200286865234,51.130001068115234,0.007099292029872695,-0.014076350436652674
2020-03-05,74.0425033569336,49.9900016784668,0.009551150239730521,-0.022296095557082674
2020-03-06,73.8551025390625,45.27000045776367,-0.0025309897609444576,-0.09441890502548766
2020-03-09,73.99530029296875,34.36000061035156,0.001898281216685005,-0.24099844791455216
2020-03-10,74.40599822998047,37.220001220703125,0.005550324620423819,0.08323633758871174
2020-03-11,74.20500183105469,35.790000915527344,-0.0027013467154156645,-0.03842021113047045
2020-03-12,74.76000213623047,33.220001220703125,0.007479284299990674,-0.07180775716910459
2020-03-13,75.30000305175781,33.849998474121094,0.007223126004508806,0.018964395853945604
2020-03-16,73.90399932861328,30.049999237060547,-0.018539225319618935,-0.11225995297948721
2020-03-17,75.15499877929688,28.729999542236328,0.016927357951510125,-0.0439267796451811
2020-03-18,74.01239776611328,24.8799991607666,-0.01520326035183639,-0.1340062806408957
2020-03-19,74.98200225830078,28.46999931335449,0.013100568573005233,0.144292615501731
2020-03-20,75.15969848632812,26.979999542236328,0.0023698517334227454,-0.05233578528466076
2020-03-23,75.62210083007812,27.030000686645508,0.006152264485655312,0.0018532670592119604
2020-03-24,76.50599670410156,27.14999961853028,0.011688327411182975,0.0044394720250251485
2020-03-25,77.26000213623047,27.38999938964844,0.009855507602170466,0.008839770699457183
2020-03-26,75.84549713134766,26.34000015258789,-0.018308373877451545,-0.03833513181666515
2020-03-27,74.72560119628906,24.93000030517578,-0.014765490074106546,-0.05353074560531379
2020-03-30,75.46499633789062,22.76000022888184,0.009894803517997985,-0.08704372441758146
2020-03-31,75.4000015258789,22.739999771118164,-0.0008612577375702868,-0.0008787547259465622
2020-04-01,75.32499694824219,24.739999771118164,-0.0009947556514435796,0.08795074846659312
2020-04-02,77.56999969482422,29.940000534057617,0.029804219549117716,0.21018596649341958
2020-04-03,77.13999938964844,34.11000061035156,-0.005543384128754547,0.13927855717806192
2020-04-06,76.2300033569336,33.04999923706055,-0.011796681876004245,-0.03107597051667399
2020-04-07,75.96489715576172,31.8700008392334,-0.0034777146726671093,-0.03570343192334968
2020-04-08,76.66000366210938,32.84000015258789,0.009150364607515726,0.03043612449988964
2020-04-09,75.95899963378906,31.479999542236328,-0.009144325526125652,-0.041412929477236626
2020-04-13,76.16649627685547,31.739999771118164,0.002731692677191422,0.008259219589028088
2020-04-14,76.91000366210938,29.600000381469727,0.009761606764099318,-0.0674227915904313
2020-04-15,75.93099975585938,27.690000534057617,-0.012729214141648959,-0.06452702104043928
2020-04-16,77.2125015258789,27.81999969482422,0.016877188159512446,0.004694805282026149
2020-04-17,77.56999969482422,28.07999992370605,0.004630055520549181,0.009345802722284136
2020-04-20,76.55999755859375,25.56999969482422,-0.01302052520567254,-0.08938747278139447
2020-04-21,77.20999908447266,19.32999992370605,0.008490093346482208,-0.2440359736250307
2020-04-22,76.96939849853516,20.3700008392334,-0.003116184286885759,0.05380242729602425
2020-04-23,76.4000015258789,21.32999992370605,-0.007397705890440198,0.04712808271581692
2020-04-24,76.42250061035156,21.440000534057617,0.0002944906285771154,0.005157084423113911
2020-04-27,76.27149963378906,19.989999771118164,-0.0019758706579413587,-0.0676306309151492
2020-04-28,76.1863021850586,20.459999084472656,-0.0011170286298228804,0.023511721797693674
2020-04-29,76.46499633789062,22.540000915527344,0.003658061158488435,0.1016618731245802
2020-04-30,75.25849914550781,25.270000457763672,-0.015778424771661914,0.12111798719385525
2020-05-01,75.72000122070312,26.440000534057617,0.00613222533581248,0.04629996260781577
2020-05-04,75.60050201416016,27.200000762939453,-0.0015781722743857252,0.02874433485365757
2020-05-05,75.8499984741211,30.96999931335449,0.0033001958097342854,0.1386028839951996
2020-05-06,76.16999816894531,29.71999931335449,0.004218849060799945,-0.040361641191932196
2020-05-07,76.15129852294922,29.459999084472656,-0.0002454988374112066,-0.008748325534617463
2020-05-08,76.08000183105469,30.96999931335449,-0.0009362505075740657,0.05125594962009683
2020-05-11,75.5250015258789,29.6299991607666,-0.007294956517065132,-0.043267684284709396
2020-05-12,76.30999755859375,29.979999542236328,0.010393856562132875,0.01181236555460874
2020-05-13,75.68000030517578,29.190000534057617,-0.008255762987467441,-0.026350867919985976
2020-05-14,75.42620086669922,31.1299991607666,-0.0033535866471079423,0.06646106855823719
2020-05-15,75.48500061035156,32.5,0.0007795665561396437,0.04400902268446005
2020-05-18,75.81999969482422,34.810001373291016,0.004437955643689984,0.07107696533203134
2020-05-19,75.60009765625,34.650001525878906,-0.002900317059606028,-0.004596375785692275
2020-05-20,76.0,35.75,0.005289706708691444,0.03174598631112735
2020-05-21,75.77999877929688,36.060001373291016,-0.00289475290398844,0.00867136708506333
2020-05-22,75.625,35.130001068115234,-0.0020453784876441894,-0.025790356898450217
2020-05-26,76.11000061035156,36.16999816894531,0.006413231211260362,0.029604243359218074
2020-05-27,75.81999969482422,34.7400016784668,-0.0038102866009950276,-0.03953543165247586
2020-05-28,76.12999725341797,35.290000915527344,0.004088598784509179,0.0158318713439054
2020-05-29,75.95999908447266,35.33000183105469,-0.002232998490456106,0.0011334914845453348
2020-06-01,75.51319885253906,38.31999969482422,-0.0058820463048810945,0.08463056067948904
2020-06-02,75.7300033569336,39.56999969482422,0.0028710809194814058,0.03262004201343549
2020-06-03,75.06580352783203,39.790000915527344,-0.008770629864771395,0.005559798392717807
2020-06-04,75.54499816894531,39.9900016784668,0.006383660982668404,0.005026407598332172
2020-06-05,75.49089813232422,42.29999923706055,-0.0007161299613788197,0.05776437763536291
2020-06-08,75.5177001953125,40.79999923706055,0.0003550370130886993,-0.03546099354738985
2020-06-09,75.625,41.18000030517578,0.0014208563609590108,0.009313751843653462
2020-06-10,75.50980377197266,41.72999954223633,-0.0015232559077995589,0.013355979431389553
2020-06-11,75.875,38.54999923706055,0.00483640811900643,-0.07620417781114985
2020-06-12,76.38999938964844,38.72999954223633,0.006787471362747155,0.004669268709160734
2020-06-15,75.95680236816406,39.720001220703125,-0.005670860386773002,0.025561623810172573
2020-06-16,75.97799682617188,40.959999084472656,0.0002790330470348046,0.031218474966290044
2020-06-17,76.65499877929688,40.709999084472656,0.008910500163276103,-0.006103515761424205
2020-06-18,76.55000305175781,41.5099983215332,-0.00136971794678864,0.019651173054574533
2020-06-19,76.40039825439453,42.18999862670898,-0.0019543408412685537,0.016381602810690232
2020-06-22,76.2520980834961,43.08000183105469,-0.001941091594897637,0.021095122856493287
2020-06-23,75.78980255126953,42.630001068115234,-0.006062725404884617,-0.010445699717103185
2020-06-24,75.60780334472656,40.310001373291016,-0.0024013679996045534,-0.054421760185210166
2020-06-25,75.97000122070312,41.04999923706055,0.004790482727360157,0.018357673990550882
2020-06-26,75.53980255126953,41.02000045776367,-0.00566274401107103,-0.000730786354553481
2020-06-29,75.61979675292969,41.709999084472656,0.0010589675768064577,0.01682102922986184
2020-06-30,75.69999694824219,41.150001525878906,0.0010605714211919803,-0.013425978683423656
2020-07-01,75.75,42.02999877929688,0.0006605423219765427,0.021385108646096995
2020-07-02,75.45490264892578,43.13999938964844,-0.0038956746016398647,0.02640972264073249
2020-07-06,74.6792984008789,43.09999847412109,-0.010279043784014674,-0.0009272349581198602
2020-07-07,74.60759735107422,43.08000183105469,-0.0009601194888012587,-0.000463959252305024
2020-07-08,75.125,43.290000915527344,0.0069349860777727645,0.004874630351600295
2020-07-09,74.93990325927734,42.34999847412109,-0.00246385012609196,-0.021714077651338037
2020-07-10,75.33999633789062,43.2400016784668,0.005338852349849432,0.02101542470868245
2020-07-13,75.15850067138672,42.720001220703125,-0.002409021440483272,-0.012025912062409327
2020-07-14,75.44999694824219,42.900001525878906,0.0038784205944975003,0.00421349016929673
2020-07-15,75.57499694824219,43.790000915527344,0.0016567263758240358,0.020745905780715557
2020-07-16,75.1249008178711,43.369998931884766,-0.005955622210336853,-0.00959127597308751
2020-07-17,75.17449951171875,43.13999938964844,0.0006602164303404212,-0.005303194556162127
2020-07-20,74.89730072021484,43.27999877929688,-0.003687404549473472,0.003245233927426483
2020-07-21,74.98999786376953,44.31999969482422,0.0012376566667064992,0.024029596692706656
2020-07-22,74.7699966430664,44.290000915527344,-0.0029337408583847147,-0.0006768677685793367
2020-07-23,74.81999969482422,43.310001373291016,0.0006687582453228647,-0.022126880153049533
2020-07-24,74.80729675292969,43.34000015258789,-0.0001697800313598119,0.0006926524669974565
2020-07-27,74.75980377197266,43.40999984741211,-0.0006348709687222787,0.0016151290857815415
2020-07-28,75.0,43.220001220703125,0.0032129060793146813,-0.004376840068574972
2020-07-29,75.08999633789062,43.75,0.0011999511718749911,0.012262812686895552
2020-07-30,74.8311996459961,42.93999862670898,-0.0034464869425482325,-0.01851431710379481
2020-07-31,74.98999786376953,43.29999923706055,0.002122085687850328,0.008383805818932721
2020-08-03,74.91780090332031,44.150001525878906,-0.0009627545340162857,0.01963053819388616
2020-08-04,75.33000183105469,44.43000030517578,0.005502042542149699,0.006341987986857811
2020-08-05,75.25,45.16999816894531,-0.001062018174831758,0.01665536481401575
2020-08-06,74.8822021484375,45.09000015258789,-0.00488767909053156,-0.001771043161396868
2020-08-07,74.8998031616211,44.400001525878906,0.00023504935323215292,-0.015302697369127927
2020-08-10,75.0248031616211,44.9900016784668,0.0016688962416933073,0.013288291268278574
2020-08-11,75.0999984741211,44.5,0.0010022727062410919,-0.010891346081041031
2020-08-12,74.9000015258789,45.43000030517578,-0.002663075263724557,0.0208988832623771
2020-08-13,74.77210235595703,44.959999084472656,-0.0017075990295899457,-0.01034561341725504
2020-08-14,75.02999877929688,44.79999923706055,0.003449099533300748,-0.0035587155398179027
2020-08-17,74.90280151367188,45.369998931884766,-0.0016952854550771335,0.012723207690429783
2020-08-18,75.0,45.459999084472656,0.0012976615609014974,0.0019836930726626623
2020-08-19,74.79499816894531,45.369998931884766,-0.0027333577473958037,-0.001979765824910218
2020-08-20,74.966796875,44.900001525878906,0.002296927739293908,-0.010359211308589189
2020-08-21,74.9999008178711,44.34999847412109,0.0004415813967120208,-0.012249510758720494
2020-08-24,74.92179870605469,45.130001068115234,-0.0010413628680132625,0.017587432262242242
2020-08-25,74.4000015258789,45.86000061035156,-0.006964557567857965,0.01617548249410694
2020-08-26,74.45249938964844,45.63999938964844,0.0007056164340435434,-0.0047972354508313275
2020-08-27,74.24009704589844,45.09000015258789,-0.0028528571302676164,-0.012050816047672663
2020-08-28,73.77449798583984,45.04999923706055,-0.006271530865197272,-0.0008871349610107826
2020-08-31,73.12830352783203,45.27999877929688,-0.00875904920602566,0.00510542832700267
2020-09-01,73.66999816894531,45.58000183105469,0.0074074553214149574,0.006625509272208063
2020-09-02,73.2699966430664,44.43000030517578,-0.005429639416599352,-0.02523039665819815
2020-09-03,73.24849700927734,44.06999969482422,-0.00029343025486672225,-0.008102647037560917
2020-09-04,73.4478988647461,42.65999984741211,0.002722265488170894,-0.03199455087760539
2020-09-08,73.6500015258789,39.77999877929688,0.0027516465992443173,-0.06751057380254388
2020-09-09,73.78679656982422,40.790000915527344,0.001857366478088096,0.02538969751693676
2020-09-10,73.55000305175781,40.060001373291016,-0.003209158400613421,-0.017896531646275138
2020-09-11,73.52729797363281,39.83000183105469,-0.0003087026129560133,-0.0057413762943521185
2020-09-14,73.47859954833984,39.61000061035156,-0.0006623176239990425,-0.005523505161669218
2020-09-15,73.61499786376953,40.52999877929688,0.0018562998787143847,0.023226411380182777
2020-09-16,73.80000305175781,42.220001220703125,0.0025131453284918948,0.041697569511635724
2020-09-17,73.55069732666016,43.29999923706055,-0.0033781262166454606,0.0255802459765877
2020-09-18,73.58360290527344,43.150001525878906,0.0004473863581080373,-0.0034641504347477925
2020-09-21,73.53479766845703,41.43999862670898,-0.000663262396640607,-0.0396292662503005
2020-09-22,73.57980346679688,41.720001220703125,0.0006120340269752944,0.00675681957705665
2020-09-23,73.50299835205078,41.77000045776367,-0.001043834192636206,0.0011984476413613443
2020-09-24,73.77839660644531,41.93999862670898,0.003746762180713681,0.004069862750353703
2020-09-25,73.68240356445312,41.91999816894531,-0.0013010995956477256,-0.0004768826518494196
2020-09-28,73.69930267333984,42.43000030517578,0.00022935067355578376,0.012166082025458769
2020-09-29,73.9749984741211,41.02999877929688,0.0037408196655974724,-0.03299555776124097
2020-09-30,73.84500122070312,40.95000076293945,-0.0017573133639664507,-0.001949744546368204
2020-10-01,73.70500183105469,40.93000030517578,-0.0018958546595457815,-0.0004884116579009223
2020-10-02,73.21700286865234,39.27000045776367,-0.006620974835885973,-0.04055704458917864
2020-10-05,73.32240295410156,41.290000915527344,0.0014395574978438574,0.05143876837832617
2020-10-06,73.1082992553711,42.650001525878906,-0.00292003112424577,0.03293777137796394
2020-10-07,73.81500244140625,41.9900016784668,0.009666524775342022,-0.015474790710420905
2020-10-08,73.5425033569336,43.34000015258789,-0.0036916490612997066,0.03215047440241947
2020-10-09,73.28050231933594,42.84999847412109,-0.0035625798094749417,-0.011305991618404398
2020-10-12,73.01480102539062,41.720001220703125,-0.003625811580650229,-0.026370998685108837
2020-10-13,73.35079956054688,42.45000076293945,0.004601786630075377,0.017497591583819805
2020-10-14,73.62000274658203,43.31999969482422,0.0036700784128869124,0.02049467411657413
2020-10-15,73.29620361328125,43.15999984741211,-0.004398249405333177,-0.0036934406403337228
2020-10-16,73.37100219726562,42.93000030517578,0.0010204973831799968,-0.005328997753694775
2020-10-19,73.44380187988281,42.619998931884766,0.0009922132782302917,-0.007221089473266162
2020-10-20,73.57499694824219,43.15999984741211,0.0017863327469613832,0.01267012972924686
2020-10-21,73.64749908447266,41.72999954223633,0.0009854181343897928,-0.03313253730841992
2020-10-22,73.6812973022461,42.459999084472656,0.00045891874393011456,0.017493399239016716
2020-10-23,73.72000122070312,41.77000045776367,0.000525288232891219,-0.016250556796674864
2020-10-26,73.8228988647461,40.459999084472656,0.0013957900480077168,-0.031362254223953
2020-10-27,73.94850158691406,41.20000076293945,0.001701405987837079,0.018289710707155793
2020-10-28,73.80500030517578,39.119998931884766,-0.0019405569911328246,-0.050485480401391336
2020-10-29,74.44000244140625,37.650001525878906,0.00860378204193224,-0.03757662183389621
2020-10-30,74.26399993896484,37.459999084472656,-0.0023643537972737327,-0.005046545383953105
2020-11-02,74.55049896240234,38.970001220703125,0.0038578453042250604,0.04030972165336677
2020-11-03,74.45680236816406,39.709999084472656,-0.001256820484669574,0.0189889104590637
2020-11-04,74.65560150146484,41.22999954223633,0.0026699928949107665,0.038277524371890914
2020-11-05,74.37999725341797,40.93000030517578,-0.0036916754068543334,-0.007276236730326069
2020-11-06,74.12000274658203,39.45000076293945,-0.0034954895998465796,-0.03615928490597098
2020-11-09,73.97979736328125,42.400001525878906,-0.0018915998125383915,0.07477821814672247
2020-11-10,73.95320129394531,43.61000061035156,-0.000359504490196616,0.028537713229423556
2020-11-11,74.28160095214844,43.79999923706055,0.004440641547048374,0.004356767348081325
2020-11-12,74.56999969482422,43.52999877929688,0.0038825057481133296,-0.006164394120244832
2020-11-13,74.86499786376953,42.77999877929688,0.003955989944382177,-0.017229497381853975
2020-11-16,74.48770141601562,43.81999969482422,-0.005039690890534243,0.02431044752695599
2020-11-17,74.41809844970703,43.75,-0.0009344222601239682,-0.0015974371362783568
2020-11-18,74.47969818115234,44.34000015258789,0.0008277520217334633,0.013485717773437544
2020-11-19,74.41999816894531,44.20000076293945,-0.0008015608771912985,-0.0031574061607274606
2020-11-20,74.09960174560547,44.959999084472656,-0.004305246321190337,0.017194531864588525
2020-11-23,74.16239929199219,46.060001373291016,0.0008474748164275514,0.024466243576910074
2020-11-24,74.24490356445312,47.86000061035156,0.0011124811663132395,0.03907944384266382
2020-11-25,73.96080017089844,48.61000061035156,-0.003826570982182642,0.015670706026647663
2020-11-27,74.04879760742188,48.18000030517578,0.0011897848092516927,-0.008845922645066007
2020-11-30,73.94090270996094,47.59000015258789,-0.0014570783179080893,-0.012245748211929919
2020-12-01,74.02519989013672,47.41999816894531,0.0011400615503227574,-0.0035722206996743333
2020-12-02,73.65499877929688,48.25,-0.005001014673236548,0.017503202511683025
2020-12-03,73.66259765625,48.709999084472656,0.00010316851644920355,0.00953365978181675
2020-12-04,73.86489868164062,49.25,0.002746319459635105,0.011086038301722834
2020-12-07,73.79029846191406,48.790000915527344,-0.001009954945556668,-0.009340082933454896
2020-12-08,74.0199966430664,48.84000015258789,0.003112850685526025,0.001024784507528853
2020-12-09,73.72640228271484,48.86000061035156,-0.00396641953075616,0.00040950978094156376
2020-12-10,73.93499755859375,50.25,0.0028293158138792407,0.028448615887940676
2020-12-11,73.72669982910156,49.970001220703125,-0.0028173089385322703,-0.005572115010883061
2020-12-14,73.73799896240234,50.290000915527344,0.00015325700630808292,0.006403836041765754
2020-12-15,73.86000061035156,50.7599983215332,0.0016545288679643555,0.009345742641669874
2020-12-16,73.75980377197266,51.08000183105469,-0.001356577816827964,0.0063042458649122946
2020-12-17,73.6166000366211,51.5,-0.0019414874773023838,0.008222360099642056
2020-12-18,73.52980041503906,52.2599983215332,-0.001179076750880248,0.014757248961809744
2020-12-21,73.60359954833984,50.90999984741211,0.0010036629078853387,-0.02583234821048286
2020-12-22,73.935302734375,50.08000183105469,0.00450661636211569,-0.016303241383718303
2020-12-23,74.2699966430664,51.20000076293945,0.004526848424410312,0.022364195106523654
2020-12-24,73.83979797363281,51.290000915527344,-0.005792361503678012,0.001757815454038747
2020-12-28,73.68900299072266,50.86000061035156,-0.0020421911631448575,-0.008383706326774543
2020-12-29,73.5448989868164,51.09000015258789,-0.001955570004446794,0.004522208798194871
2020-12-30,73.45359802246094,51.34000015258789,-0.001241431637180379,0.004893325489397915
2020-12-31,73.13400268554688,51.79999923706055,-0.0043509827362893105,0.008959857481602773
2021-01-04,73.09200286865234,51.09000015258789,-0.0005742857679363889,-0.013706546234168338
2021-01-05,73.31999969482422,53.59999847412109,0.0031193128827182726,0.049128955060417256
2021-01-06,73.37480163574219,54.29999923706055,0.0007474350947362929,0.013059716098265062
2021-01-07,73.36000061035156,54.380001068115234,-0.00020171809750302305,0.0014733302427025752
2021-01-08,73.44599914550781,55.9900016784668,0.001172281003827047,0.029606483610305823
2021-01-11,73.37339782714844,55.65999984741211,-0.0009884992947749582,-0.005893942153275655
2021-01-12,73.51349639892578,56.58000183105469,0.00190939190396211,0.01652896130371362
2021-01-13,73.16500091552734,56.060001373291016,-0.004740564664579505,-0.009190534481005708
2021-01-14,73.1698989868164,56.41999816894531,6.694555084774123e-05,0.006421633728782128
2021-01-15,73.08760070800781,55.09999847412109,-0.0011247559440176191,-0.023395954230122307
2021-01-19,73.1886978149414,55.900001525878906,0.0013832319840061391,0.014519112049223626
2021-01-20,73.19190216064453,56.08000183105469,4.37819745233714e-05,0.0032200411495955095
2021-01-21,72.91089630126953,56.09999847412109,-0.0038393025878495912,0.00035657350951301403
2021-01-22,72.95490264892578,55.40999984741211,0.0006035633888576974,-0.012299441095836583
2021-01-25,72.99590301513672,55.880001068115234,0.0005619960375828903,0.008482245479108697
2021-01-26,72.97000122070312,55.90999984741211,-0.000354839016488695,0.00053684285475053
2021-01-27,72.91999816894531,55.810001373291016,-0.0006852549118996354,-0.001788561516616105
2021-01-28,73.03710174560547,55.52999877929688,0.0016059185353904937,-0.0050170683946288985
2021-01-29,72.93879699707031,55.880001068115234,-0.001345956317893915,0.006302940689939973
2021-02-01,72.90660095214844,56.34999847412109,-0.00044141178971146555,0.008410833876558943
2021-02-02,73.11979675292969,57.459999084472656,0.0029242317979023547,0.01969832547309358
2021-02-03,72.91629791259766,58.459999084472656,-0.002783088156271152,0.017403411345863207
2021-02-04,72.85800170898438,58.84000015258789,-0.0007994948356149223,0.006500189429803793
2021-02-05,72.9457015991211,59.34000015258789,0.0012037097927419804,0.008497620644176918
2021-02-08,72.78479766845703,60.560001373291016,-0.0022058041411174845,0.020559508216481115
2021-02-09,72.92990112304688,61.09000015258789,0.0019935956303789304,0.008751630899576313
2021-02-10,72.85489654541016,61.470001220703125,-0.0010284475432124074,0.0062203481284348605
2021-02-11,72.80729675292969,61.13999938964844,-0.0006533506289559954,-0.005368502106740558
2021-02-12,72.70950317382812,62.43000030517578,-0.0013431837667785551,0.021099131966065388
2021-02-16,72.63870239257812,63.34999847412109,-0.0009737486595216005,0.014736475483711153
2021-02-17,72.93499755859375,64.33999633789062,0.004079026142486564,0.015627433111524924
2021-02-18,72.79730224609375,63.93000030517578,-0.001887918243767439,-0.006372335344280944
2021-02-19,72.60540008544922,62.90999984741211,-0.00263611637689265,-0.015954957811584625
2021-02-22,72.5530014038086,65.23999786376953,-0.0007216912458157809,0.03703700559543499
2021-02-23,72.44400024414062,65.37000274658203,-0.0015023659608690565,0.001992717459678106
2021-02-24,72.37699890136719,67.04000091552734,-0.000924870831920388,0.02554685786719868
2021-02-25,72.4000015258789,66.87999725341797,0.00031781677688891286,-0.002386689438011569
2021-02-26,73.1509017944336,66.12999725341797,0.010371550452057399,-0.011214115293069482
2021-03-01,73.59590148925781,63.68999862670898,0.006083311126836799,-0.03689700178511468
2021-03-02,73.30940246582031,62.70000076293945,-0.003892866554251251,-0.01554400824487312
2021-03-03,73.27749633789062,64.06999969482422,-0.0004352255898493196,0.021850062443612206
2021-03-04,72.88069915771484,66.73999786376953,-0.005414993688459324,0.04167314158986968
2021-03-05,73.13179779052734,69.36000061035156,0.0034453378701693183,0.039256859910754116
2021-03-08,73.1333999633789,68.23999786376953,2.190801949319976e-05,-0.01614767498163594
2021-03-09,73.33000183105469,67.5199966430664,0.002688263745077135,-0.010551014701678296
2021-03-10,72.7759017944336,67.9000015258789,-0.0075562528676555996,0.005628034681656402
2021-03-11,72.70600128173828,69.62999725341797,-0.0009604898183571686,0.025478581570866465
2021-03-12,72.63899993896484,69.22000122070312,-0.0009215379967577597,-0.005888209807371703
2021-03-15,72.68299865722656,68.87999725341797,0.0006057175663030101,-0.004911932408106723
2021-03-16,72.51529693603516,68.38999938964844,-0.002307303279853512,-0.007113790408074028
2021-03-17,72.5156021118164,68.0,4.208433173946702e-06,-0.005702579223994975
2021-03-18,72.29560089111328,63.27999877929688,-0.003033846707414689,-0.06941178265739878
2021-03-19,72.6688003540039,64.52999877929688,0.0051621323882862225,0.019753476992938168
2021-03-22,72.40499877929688,64.62000274658203,-0.003630190307558845,0.0013947616455562972
2021-03-23,72.38050079345703,60.790000915527344,-0.00033834660938969474,-0.059269601799224136
2021-03-24,72.61219787597656,64.41000366210938,0.0032010980855285975,0.059549312256341524
2021-03-25,72.64559936523438,61.95000076293945,0.0004599983230759719,-0.038192870040420046
2021-03-26,72.61280059814453,64.56999969482422,-0.00045149007477995884,0.04229215334331582
2021-03-29,72.44719696044922,64.9800033569336,-0.002280639726482958,0.006349754747516867
2021-03-30,72.74189758300781,64.13999938964844,0.004067798823458757,-0.012927114864415001
2021-03-31,73.44529724121094,63.540000915527344,0.009669800782973192,-0.009354513249620111
2021-04-01,73.20349884033203,64.86000061035156,-0.003292224416830747,0.020774310289656484
2021-04-05,73.3759994506836,62.150001525878906,0.002356453080580412,-0.04178228583057009
2021-04-06,73.27950286865234,62.7400016784668,-0.0013150973445493763,0.00949316392763433
2021-04-07,73.48999786376953,63.15999984741211,0.002872494857047325,0.006694264547485007
2021-04-08,74.40149688720703,63.20000076293945,0.012403035105908788,0.0006333267198224135
2021-04-09,74.54450225830078,62.95000076293945,0.001922076531746919,-0.003955696154779198
2021-04-12,74.72949981689453,63.27999877929688,0.0024817062692661374,0.005242224183604982
2021-04-13,74.99099731445312,63.66999816894531,0.0034992539519109744,0.0061630751765442415
2021-04-14,75.18150329589844,66.58000183105469,0.0025403846897311677,0.04570447221292229
2021-04-15,75.0261001586914,66.94000244140625,-0.00206703950299314,0.005407038156368005
2021-04-16,74.72740173339844,66.7699966430664,-0.003981260183605118,-0.002539674217798993
2021-04-19,74.56320190429688,67.05000305175781,-0.002197317520651554,0.004193596267321187
2021-04-20,74.8781967163086,66.56999969482422,0.00422453440795123,-0.007158886429327493
2021-04-21,75.44920349121094,65.31999969482422,0.007625808311940485,-0.01877722706519991
2021-04-22,75.42949676513672,65.4000015258789,-0.0002611919697271814,0.001224767780594771
2021-04-23,75.0916976928711,66.11000061035156,-0.004478341852358181,0.010856254860968306
